run_id,message_id,device_id,payload_number,send_timestamp_ns,payload_size_bytes,published_by_client
20260618_165904_542151,20260618_165904_542151-016-01,016,1,1781776744772959500,145,1
20260618_165904_542151,20260618_165904_542151-016-02,016,2,1781776744778855000,144,1
20260618_165904_542151,20260618_165904_542151-017-01,017,1,1781776744784888800,142,1
20260618_165904_542151,20260618_165904_542151-017-02,017,2,1781776744791364000,145,1
20260618_165904_542151,20260618_165904_542151-018-01,018,1,1781776744797292900,145,1
20260618_165904_542151,20260618_165904_542151-018-02,018,2,1781776744803111100,144,1
20260618_165904_542151,20260618_165904_542151-019-01,019,1,1781776744809306800,144,1
20260618_165904_542151,20260618_165904_542151-019-02,019,2,1781776744815202800,144,1
20260618_165904_542151,20260618_165904_542151-020-01,020,1,1781776744821625100,144,1
20260618_165904_542151,20260618_165904_542151-020-02,020,2,1781776744827430600,142,1
20260618_165904_542151,20260618_165904_542151-021-01,021,1,1781776744833291100,145,1
20260618_165904_542151,20260618_165904_542151-021-02,021,2,1781776744839366000,143,1
20260618_165904_542151,20260618_165904_542151-022-01,022,1,1781776744845272400,143,1
20260618_165904_542151,20260618_165904_542151-022-02,022,2,1781776744851220600,143,1
20260618_165904_542151,20260618_165904_542151-023-01,023,1,1781776744857181200,144,1
20260618_165904_542151,20260618_165904_542151-023-02,023,2,1781776744863239700,144,1
20260618_165904_542151,20260618_165904_542151-024-01,024,1,1781776744868905700,144,1
20260618_165904_542151,20260618_165904_542151-024-02,024,2,1781776744875264100,143,1
20260618_165904_542151,20260618_165904_542151-025-01,025,1,1781776744880937700,143,1
20260618_165904_542151,20260618_165904_542151-025-02,025,2,1781776744886708100,143,1
20260618_165904_542151,20260618_165904_542151-026-01,026,1,1781776744892155400,143,1
20260618_165904_542151,20260618_165904_542151-026-02,026,2,1781776744898423100,143,1
20260618_165904_542151,20260618_165904_542151-027-01,027,1,1781776744904480200,144,1
20260618_165904_542151,20260618_165904_542151-027-02,027,2,1781776744910597800,145,1
20260618_165904_542151,20260618_165904_542151-028-01,028,1,1781776744916635200,145,1
20260618_165904_542151,20260618_165904_542151-028-02,028,2,1781776744922482300,145,1
20260618_165904_542151,20260618_165904_542151-029-01,029,1,1781776744928622300,143,1
20260618_165904_542151,20260618_165904_542151-029-02,029,2,1781776744935150700,145,1
20260618_165904_542151,20260618_165904_542151-030-01,030,1,1781776744941268400,143,1
20260618_165904_542151,20260618_165904_542151-030-02,030,2,1781776744949125400,145,1
20260618_165904_542151,20260618_165904_542151-031-01,031,1,1781776744955520500,144,1
20260618_165904_542151,20260618_165904_542151-031-02,031,2,1781776744961420700,144,1
20260618_165904_542151,20260618_165904_542151-032-01,032,1,1781776744967444400,145,1
20260618_165904_542151,20260618_165904_542151-032-02,032,2,1781776744973627700,144,1
20260618_165904_542151,20260618_165904_542151-033-01,033,1,1781776744979727700,145,1
20260618_165904_542151,20260618_165904_542151-033-02,033,2,1781776744985765000,143,1
20260618_165904_542151,20260618_165904_542151-034-01,034,1,1781776744992918900,145,1
20260618_165904_542151,20260618_165904_542151-034-02,034,2,1781776744999628100,145,1
20260618_165904_542151,20260618_165904_542151-035-01,035,1,1781776745005907100,143,1
20260618_165904_542151,20260618_165904_542151-035-02,035,2,1781776745011664900,144,1
20260618_165904_542151,20260618_165904_542151-036-01,036,1,1781776745017567400,142,1
20260618_165904_542151,20260618_165904_542151-036-02,036,2,1781776745023684300,143,1
20260618_165904_542151,20260618_165904_542151-037-01,037,1,1781776745029799400,144,1
20260618_165904_542151,20260618_165904_542151-037-02,037,2,1781776745035828300,145,1
20260618_165904_542151,20260618_165904_542151-038-01,038,1,1781776745041743100,140,1
20260618_165904_542151,20260618_165904_542151-038-02,038,2,1781776745047468000,144,1
20260618_165904_542151,20260618_165904_542151-039-01,039,1,1781776745053553500,145,1
20260618_165904_542151,20260618_165904_542151-039-02,039,2,1781776745059082500,145,1
20260618_165904_542151,20260618_165904_542151-040-01,040,1,1781776745065481200,145,1
20260618_165904_542151,20260618_165904_542151-040-02,040,2,1781776745071847100,142,1
20260618_165904_542151,20260618_165904_542151-041-01,041,1,1781776745077368800,145,1
20260618_165904_542151,20260618_165904_542151-041-02,041,2,1781776745082882300,143,1
20260618_165904_542151,20260618_165904_542151-042-01,042,1,1781776745088531300,142,1
20260618_165904_542151,20260618_165904_542151-042-02,042,2,1781776745094310300,145,1
20260618_165904_542151,20260618_165904_542151-043-01,043,1,1781776745100403800,145,1
20260618_165904_542151,20260618_165904_542151-043-02,043,2,1781776745106284000,143,1
20260618_165904_542151,20260618_165904_542151-044-01,044,1,1781776745111937300,145,1
20260618_165904_542151,20260618_165904_542151-044-02,044,2,1781776745117875200,145,1
20260618_165904_542151,20260618_165904_542151-045-01,045,1,1781776745123804200,143,1
20260618_165904_542151,20260618_165904_542151-045-02,045,2,1781776745129531100,145,1
20260618_165904_542151,20260618_165904_542151-046-01,046,1,1781776745135409700,145,1
20260618_165904_542151,20260618_165904_542151-046-02,046,2,1781776745141021700,142,1
20260618_165904_542151,20260618_165904_542151-047-01,047,1,1781776745147263300,145,1
20260618_165904_542151,20260618_165904_542151-047-02,047,2,1781776745152927600,145,1
20260618_165904_542151,20260618_165904_542151-048-01,048,1,1781776745158931200,144,1
20260618_165904_542151,20260618_165904_542151-048-02,048,2,1781776745164677400,145,1
20260618_165904_542151,20260618_165904_542151-049-01,049,1,1781776745171911300,144,1
20260618_165904_542151,20260618_165904_542151-049-02,049,2,1781776745177729200,144,1
20260618_165904_542151,20260618_165904_542151-050-01,050,1,1781776745184293700,143,1
20260618_165904_542151,20260618_165904_542151-050-02,050,2,1781776745190313400,144,1
20260618_165904_542151,20260618_165904_542151-051-01,051,1,1781776745196057400,144,1
20260618_165904_542151,20260618_165904_542151-051-02,051,2,1781776745201776800,144,1
20260618_165904_542151,20260618_165904_542151-052-01,052,1,1781776745208301000,142,1
20260618_165904_542151,20260618_165904_542151-052-02,052,2,1781776745214017300,145,1
20260618_165904_542151,20260618_165904_542151-053-01,053,1,1781776745220135200,144,1
20260618_165904_542151,20260618_165904_542151-053-02,053,2,1781776745226549500,145,1
20260618_165904_542151,20260618_165904_542151-054-01,054,1,1781776745232497100,144,1
20260618_165904_542151,20260618_165904_542151-054-02,054,2,1781776745238875100,144,1
20260618_165904_542151,20260618_165904_542151-055-01,055,1,1781776745244758900,144,1
20260618_165904_542151,20260618_165904_542151-055-02,055,2,1781776745250893100,142,1
20260618_165904_542151,20260618_165904_542151-056-01,056,1,1781776745257017100,142,1
20260618_165904_542151,20260618_165904_542151-056-02,056,2,1781776745262987000,144,1
20260618_165904_542151,20260618_165904_542151-057-01,057,1,1781776745268800800,145,1
20260618_165904_542151,20260618_165904_542151-057-02,057,2,1781776745274803700,143,1
20260618_165904_542151,20260618_165904_542151-058-01,058,1,1781776745280535300,144,1
20260618_165904_542151,20260618_165904_542151-058-02,058,2,1781776745286513600,143,1
20260618_165904_542151,20260618_165904_542151-059-01,059,1,1781776745292391500,143,1
20260618_165904_542151,20260618_165904_542151-059-02,059,2,1781776745298933000,143,1
20260618_165904_542151,20260618_165904_542151-060-01,060,1,1781776745305579600,145,1
20260618_165904_542151,20260618_165904_542151-060-02,060,2,1781776745312218800,145,1
20260618_165904_542151,20260618_165904_542151-061-01,061,1,1781776745318832900,145,1
20260618_165904_542151,20260618_165904_542151-061-02,061,2,1781776745324773000,144,1
20260618_165904_542151,20260618_165904_542151-062-01,062,1,1781776745330383800,144,1
20260618_165904_542151,20260618_165904_542151-062-02,062,2,1781776745336280200,142,1
20260618_165904_542151,20260618_165904_542151-063-01,063,1,1781776745342544000,143,1
20260618_165904_542151,20260618_165904_542151-063-02,063,2,1781776745348234800,144,1
20260618_165904_542151,20260618_165904_542151-064-01,064,1,1781776745354909400,145,1
20260618_165904_542151,20260618_165904_542151-064-02,064,2,1781776745360549700,143,1
20260618_165904_542151,20260618_165904_542151-065-01,065,1,1781776745366489200,144,1
20260618_165904_542151,20260618_165904_542151-065-02,065,2,1781776745372171100,145,1
20260618_165904_542151,20260618_165904_542151-066-01,066,1,1781776745377852800,145,1
20260618_165904_542151,20260618_165904_542151-066-02,066,2,1781776745383321800,143,1
20260618_165904_542151,20260618_165904_542151-067-01,067,1,1781776745389623800,141,1
20260618_165904_542151,20260618_165904_542151-067-02,067,2,1781776745395023500,143,1
20260618_165904_542151,20260618_165904_542151-068-01,068,1,1781776745400966800,143,1
20260618_165904_542151,20260618_165904_542151-068-02,068,2,1781776745406986500,144,1
20260618_165904_542151,20260618_165904_542151-069-01,069,1,1781776745412571600,145,1
20260618_165904_542151,20260618_165904_542151-069-02,069,2,1781776745418651800,145,1
20260618_165904_542151,20260618_165904_542151-070-01,070,1,1781776745424165800,145,1
20260618_165904_542151,20260618_165904_542151-070-02,070,2,1781776745430105200,143,1
20260618_165904_542151,20260618_165904_542151-071-01,071,1,1781776745435656300,143,1
20260618_165904_542151,20260618_165904_542151-071-02,071,2,1781776745441615700,144,1
20260618_165904_542151,20260618_165904_542151-072-01,072,1,1781776745447181300,145,1
20260618_165904_542151,20260618_165904_542151-072-02,072,2,1781776745452705600,144,1
20260618_165904_542151,20260618_165904_542151-073-01,073,1,1781776745458609000,143,1
20260618_165904_542151,20260618_165904_542151-073-02,073,2,1781776745465217600,144,1
20260618_165904_542151,20260618_165904_542151-074-01,074,1,1781776745471246400,145,1
20260618_165904_542151,20260618_165904_542151-074-02,074,2,1781776745477493200,145,1
20260618_165904_542151,20260618_165904_542151-075-01,075,1,1781776745483507400,143,1
20260618_165904_542151,20260618_165904_542151-075-02,075,2,1781776745489529700,144,1
20260618_165904_542151,20260618_165904_542151-076-01,076,1,1781776745495406000,144,1
20260618_165904_542151,20260618_165904_542151-076-02,076,2,1781776745501256200,145,1
20260618_165904_542151,20260618_165904_542151-077-01,077,1,1781776745507214000,145,1
20260618_165904_542151,20260618_165904_542151-077-02,077,2,1781776745512903000,144,1
20260618_165904_542151,20260618_165904_542151-078-01,078,1,1781776745518728400,144,1
20260618_165904_542151,20260618_165904_542151-078-02,078,2,1781776745524470800,144,1
20260618_165904_542151,20260618_165904_542151-079-01,079,1,1781776745530401000,145,1
20260618_165904_542151,20260618_165904_542151-079-02,079,2,1781776745536491700,143,1
20260618_165904_542151,20260618_165904_542151-080-01,080,1,1781776745542374000,144,1
20260618_165904_542151,20260618_165904_542151-080-02,080,2,1781776745548962700,145,1
20260618_165904_542151,20260618_165904_542151-081-01,081,1,1781776745554879800,145,1
20260618_165904_542151,20260618_165904_542151-081-02,081,2,1781776745560712400,144,1
20260618_165904_542151,20260618_165904_542151-082-01,082,1,1781776745566775900,145,1
20260618_165904_542151,20260618_165904_542151-082-02,082,2,1781776745572698200,144,1
20260618_165904_542151,20260618_165904_542151-083-01,083,1,1781776745578430400,145,1
20260618_165904_542151,20260618_165904_542151-083-02,083,2,1781776745584281100,144,1
20260618_165904_542151,20260618_165904_542151-084-01,084,1,1781776745589918600,143,1
20260618_165904_542151,20260618_165904_542151-084-02,084,2,1781776745595434800,144,1
20260618_165904_542151,20260618_165904_542151-085-01,085,1,1781776745601008400,144,1
20260618_165904_542151,20260618_165904_542151-085-02,085,2,1781776745606664200,145,1
20260618_165904_542151,20260618_165904_542151-086-01,086,1,1781776745612491700,144,1
20260618_165904_542151,20260618_165904_542151-086-02,086,2,1781776745618296300,145,1
20260618_165904_542151,20260618_165904_542151-087-01,087,1,1781776745624601300,145,1
20260618_165904_542151,20260618_165904_542151-087-02,087,2,1781776745630896900,143,1
20260618_165904_542151,20260618_165904_542151-088-01,088,1,1781776745636837900,144,1
20260618_165904_542151,20260618_165904_542151-088-02,088,2,1781776745643028300,142,1
20260618_165904_542151,20260618_165904_542151-089-01,089,1,1781776745649647100,145,1
20260618_165904_542151,20260618_165904_542151-089-02,089,2,1781776745656069600,144,1
20260618_165904_542151,20260618_165904_542151-090-01,090,1,1781776745661838400,144,1
20260618_165904_542151,20260618_165904_542151-090-02,090,2,1781776745668060700,143,1
20260618_165904_542151,20260618_165904_542151-091-01,091,1,1781776745674157000,144,1
20260618_165904_542151,20260618_165904_542151-091-02,091,2,1781776745680136100,144,1
20260618_165904_542151,20260618_165904_542151-092-01,092,1,1781776745686140400,144,1
20260618_165904_542151,20260618_165904_542151-092-02,092,2,1781776745692308900,144,1
20260618_165904_542151,20260618_165904_542151-093-01,093,1,1781776745697805600,143,1
20260618_165904_542151,20260618_165904_542151-093-02,093,2,1781776745704023000,143,1
20260618_165904_542151,20260618_165904_542151-094-01,094,1,1781776745710338500,143,1
20260618_165904_542151,20260618_165904_542151-094-02,094,2,1781776745716252900,145,1
20260618_165904_542151,20260618_165904_542151-095-01,095,1,1781776745722140700,143,1
20260618_165904_542151,20260618_165904_542151-095-02,095,2,1781776745727859700,143,1
20260618_165904_542151,20260618_165904_542151-096-01,096,1,1781776745733889400,145,1
20260618_165904_542151,20260618_165904_542151-096-02,096,2,1781776745739972200,142,1
20260618_165904_542151,20260618_165904_542151-097-01,097,1,1781776745745942100,144,1
20260618_165904_542151,20260618_165904_542151-097-02,097,2,1781776745751608400,144,1
20260618_165904_542151,20260618_165904_542151-098-01,098,1,1781776745757389900,145,1
20260618_165904_542151,20260618_165904_542151-098-02,098,2,1781776745763567800,145,1
20260618_165904_542151,20260618_165904_542151-099-01,099,1,1781776745769193900,144,1
20260618_165904_542151,20260618_165904_542151-099-02,099,2,1781776745774987300,143,1
20260618_165904_542151,20260618_165904_542151-100-01,100,1,1781776745781332600,144,1
20260618_165904_542151,20260618_165904_542151-100-02,100,2,1781776745787518600,144,1
20260618_165904_542151,20260618_165904_542151-101-01,101,1,1781776745793208500,145,1
20260618_165904_542151,20260618_165904_542151-101-02,101,2,1781776745799413000,144,1
20260618_165904_542151,20260618_165904_542151-102-01,102,1,1781776745805980300,143,1
20260618_165904_542151,20260618_165904_542151-102-02,102,2,1781776745813241800,145,1
20260618_165904_542151,20260618_165904_542151-103-01,103,1,1781776745820221000,143,1
20260618_165904_542151,20260618_165904_542151-103-02,103,2,1781776745826476800,145,1
20260618_165904_542151,20260618_165904_542151-104-01,104,1,1781776745832780700,145,1
20260618_165904_542151,20260618_165904_542151-104-02,104,2,1781776745838701000,144,1
20260618_165904_542151,20260618_165904_542151-105-01,105,1,1781776745844607000,144,1
20260618_165904_542151,20260618_165904_542151-105-02,105,2,1781776745850382000,144,1
20260618_165904_542151,20260618_165904_542151-106-01,106,1,1781776745857550300,145,1
20260618_165904_542151,20260618_165904_542151-106-02,106,2,1781776745863697600,142,1
20260618_165904_542151,20260618_165904_542151-107-01,107,1,1781776745869358400,144,1
20260618_165904_542151,20260618_165904_542151-107-02,107,2,1781776745875318200,144,1
20260618_165904_542151,20260618_165904_542151-108-01,108,1,1781776745881214200,144,1
20260618_165904_542151,20260618_165904_542151-108-02,108,2,1781776745887642800,145,1
20260618_165904_542151,20260618_165904_542151-109-01,109,1,1781776745893757400,144,1
20260618_165904_542151,20260618_165904_542151-109-02,109,2,1781776745899631600,144,1
20260618_165904_542151,20260618_165904_542151-110-01,110,1,1781776745905575800,143,1
20260618_165904_542151,20260618_165904_542151-110-02,110,2,1781776745911465900,145,1
20260618_165904_542151,20260618_165904_542151-111-01,111,1,1781776745917735700,145,1
20260618_165904_542151,20260618_165904_542151-111-02,111,2,1781776745923657100,145,1
20260618_165904_542151,20260618_165904_542151-112-01,112,1,1781776745929463300,144,1
20260618_165904_542151,20260618_165904_542151-112-02,112,2,1781776745934937900,144,1
20260618_165904_542151,20260618_165904_542151-113-01,113,1,1781776745940663200,144,1
20260618_165904_542151,20260618_165904_542151-113-02,113,2,1781776745946079500,144,1
20260618_165904_542151,20260618_165904_542151-114-01,114,1,1781776745952115100,144,1
20260618_165904_542151,20260618_165904_542151-114-02,114,2,1781776745957627400,145,1
20260618_165904_542151,20260618_165904_542151-115-01,115,1,1781776745963059500,144,1
20260618_165904_542151,20260618_165904_542151-115-02,115,2,1781776745969041700,143,1
20260618_165904_542151,20260618_165904_542151-116-01,116,1,1781776745974665800,145,1
20260618_165904_542151,20260618_165904_542151-116-02,116,2,1781776745980204000,145,1
20260618_165904_542151,20260618_165904_542151-117-01,117,1,1781776745986398600,141,1
20260618_165904_542151,20260618_165904_542151-117-02,117,2,1781776745992193800,145,1
20260618_165904_542151,20260618_165904_542151-118-01,118,1,1781776745998799500,142,1
20260618_165904_542151,20260618_165904_542151-118-02,118,2,1781776746004530500,144,1
20260618_165904_542151,20260618_165904_542151-119-01,119,1,1781776746010203500,144,1
20260618_165904_542151,20260618_165904_542151-119-02,119,2,1781776746016322900,144,1
20260618_165904_542151,20260618_165904_542151-120-01,120,1,1781776746022348700,144,1
20260618_165904_542151,20260618_165904_542151-120-02,120,2,1781776746028495300,145,1
20260618_165904_542151,20260618_165904_542151-121-01,121,1,1781776746034440800,144,1
20260618_165904_542151,20260618_165904_542151-121-02,121,2,1781776746040435300,145,1
20260618_165904_542151,20260618_165904_542151-122-01,122,1,1781776746046426100,143,1
20260618_165904_542151,20260618_165904_542151-122-02,122,2,1781776746052412200,145,1
20260618_165904_542151,20260618_165904_542151-123-01,123,1,1781776746058525000,144,1
20260618_165904_542151,20260618_165904_542151-123-02,123,2,1781776746064439300,145,1
20260618_165904_542151,20260618_165904_542151-124-01,124,1,1781776746071946600,144,1
20260618_165904_542151,20260618_165904_542151-124-02,124,2,1781776746077664300,144,1
20260618_165904_542151,20260618_165904_542151-125-01,125,1,1781776746083327800,143,1
20260618_165904_542151,20260618_165904_542151-125-02,125,2,1781776746088896000,143,1
20260618_165904_542151,20260618_165904_542151-126-01,126,1,1781776746094914000,145,1
20260618_165904_542151,20260618_165904_542151-126-02,126,2,1781776746100974900,143,1
20260618_165904_542151,20260618_165904_542151-127-01,127,1,1781776746106875200,145,1
20260618_165904_542151,20260618_165904_542151-127-02,127,2,1781776746112835200,145,1
20260618_165904_542151,20260618_165904_542151-128-01,128,1,1781776746118806800,145,1
20260618_165904_542151,20260618_165904_542151-128-02,128,2,1781776746124709000,143,1
20260618_165904_542151,20260618_165904_542151-129-01,129,1,1781776746130416900,144,1
20260618_165904_542151,20260618_165904_542151-129-02,129,2,1781776746135884500,145,1
20260618_165904_542151,20260618_165904_542151-130-01,130,1,1781776746141948500,141,1
20260618_165904_542151,20260618_165904_542151-130-02,130,2,1781776746147759800,144,1
20260618_165904_542151,20260618_165904_542151-131-01,131,1,1781776746153856900,142,1
20260618_165904_542151,20260618_165904_542151-131-02,131,2,1781776746159560100,143,1
20260618_165904_542151,20260618_165904_542151-132-01,132,1,1781776746165352400,145,1
20260618_165904_542151,20260618_165904_542151-132-02,132,2,1781776746171287300,144,1
20260618_165904_542151,20260618_165904_542151-133-01,133,1,1781776746176924500,144,1
20260618_165904_542151,20260618_165904_542151-133-02,133,2,1781776746182698500,143,1
20260618_165904_542151,20260618_165904_542151-134-01,134,1,1781776746189029300,144,1
20260618_165904_542151,20260618_165904_542151-134-02,134,2,1781776746194828700,145,1
20260618_165904_542151,20260618_165904_542151-135-01,135,1,1781776746200819000,144,1
20260618_165904_542151,20260618_165904_542151-135-02,135,2,1781776746206930300,143,1
20260618_165904_542151,20260618_165904_542151-136-01,136,1,1781776746212851700,145,1
20260618_165904_542151,20260618_165904_542151-136-02,136,2,1781776746218844000,145,1
20260618_165904_542151,20260618_165904_542151-137-01,137,1,1781776746224835800,144,1
20260618_165904_542151,20260618_165904_542151-137-02,137,2,1781776746230417300,144,1
20260618_165904_542151,20260618_165904_542151-138-01,138,1,1781776746236483500,144,1
20260618_165904_542151,20260618_165904_542151-138-02,138,2,1781776746242213100,145,1
20260618_165904_542151,20260618_165904_542151-139-01,139,1,1781776746247715600,145,1
20260618_165904_542151,20260618_165904_542151-139-02,139,2,1781776746253720600,143,1
20260618_165904_542151,20260618_165904_542151-140-01,140,1,1781776746259501500,141,1
20260618_165904_542151,20260618_165904_542151-140-02,140,2,1781776746265412800,144,1
20260618_165904_542151,20260618_165904_542151-141-01,141,1,1781776746271289800,144,1
20260618_165904_542151,20260618_165904_542151-141-02,141,2,1781776746276783200,143,1
20260618_165904_542151,20260618_165904_542151-142-01,142,1,1781776746282485900,144,1
20260618_165904_542151,20260618_165904_542151-142-02,142,2,1781776746288514900,143,1
20260618_165904_542151,20260618_165904_542151-143-01,143,1,1781776746294335800,142,1
20260618_165904_542151,20260618_165904_542151-143-02,143,2,1781776746300327300,143,1
20260618_165904_542151,20260618_165904_542151-144-01,144,1,1781776746306007700,143,1
20260618_165904_542151,20260618_165904_542151-144-02,144,2,1781776746311852800,143,1
20260618_165904_542151,20260618_165904_542151-145-01,145,1,1781776746317799300,144,1
20260618_165904_542151,20260618_165904_542151-145-02,145,2,1781776746323794000,144,1
20260618_165904_542151,20260618_165904_542151-146-01,146,1,1781776746329363800,143,1
20260618_165904_542151,20260618_165904_542151-146-02,146,2,1781776746335251300,143,1
20260618_165904_542151,20260618_165904_542151-147-01,147,1,1781776746341163900,145,1
20260618_165904_542151,20260618_165904_542151-147-02,147,2,1781776746347130800,143,1
20260618_165904_542151,20260618_165904_542151-148-01,148,1,1781776746352820600,144,1
20260618_165904_542151,20260618_165904_542151-148-02,148,2,1781776746358583600,145,1
20260618_165904_542151,20260618_165904_542151-149-01,149,1,1781776746364163300,144,1
20260618_165904_542151,20260618_165904_542151-149-02,149,2,1781776746370878900,143,1
20260618_165904_542151,20260618_165904_542151-150-01,150,1,1781776746377049900,142,1
20260618_165904_542151,20260618_165904_542151-150-02,150,2,1781776746382953900,145,1
20260618_165904_542151,20260618_165904_542151-151-01,151,1,1781776746388848500,145,1
20260618_165904_542151,20260618_165904_542151-151-02,151,2,1781776746394529300,145,1
20260618_165904_542151,20260618_165904_542151-152-01,152,1,1781776746400161300,145,1
20260618_165904_542151,20260618_165904_542151-152-02,152,2,1781776746406223300,142,1
20260618_165904_542151,20260618_165904_542151-153-01,153,1,1781776746411964000,144,1
20260618_165904_542151,20260618_165904_542151-153-02,153,2,1781776746417737600,145,1
20260618_165904_542151,20260618_165904_542151-154-01,154,1,1781776746423322500,144,1
20260618_165904_542151,20260618_165904_542151-154-02,154,2,1781776746428893300,144,1
20260618_165904_542151,20260618_165904_542151-155-01,155,1,1781776746434499400,144,1
20260618_165904_542151,20260618_165904_542151-155-02,155,2,1781776746440154200,144,1
20260618_165904_542151,20260618_165904_542151-156-01,156,1,1781776746445889400,143,1
20260618_165904_542151,20260618_165904_542151-156-02,156,2,1781776746451688300,141,1
20260618_165904_542151,20260618_165904_542151-157-01,157,1,1781776746457608000,144,1
20260618_165904_542151,20260618_165904_542151-157-02,157,2,1781776746463523400,144,1
20260618_165904_542151,20260618_165904_542151-158-01,158,1,1781776746469524800,145,1
20260618_165904_542151,20260618_165904_542151-158-02,158,2,1781776746475144100,143,1
20260618_165904_542151,20260618_165904_542151-159-01,159,1,1781776746480975600,145,1
20260618_165904_542151,20260618_165904_542151-159-02,159,2,1781776746486857200,145,1
20260618_165904_542151,20260618_165904_542151-160-01,160,1,1781776746492878000,141,1
20260618_165904_542151,20260618_165904_542151-160-02,160,2,1781776746499398300,145,1
20260618_165904_542151,20260618_165904_542151-161-01,161,1,1781776746505236900,144,1
20260618_165904_542151,20260618_165904_542151-161-02,161,2,1781776746511196600,143,1
20260618_165904_542151,20260618_165904_542151-162-01,162,1,1781776746516854200,145,1
20260618_165904_542151,20260618_165904_542151-162-02,162,2,1781776746522874400,144,1
20260618_165904_542151,20260618_165904_542151-163-01,163,1,1781776746528718900,144,1
20260618_165904_542151,20260618_165904_542151-163-02,163,2,1781776746534518900,144,1
20260618_165904_542151,20260618_165904_542151-164-01,164,1,1781776746540498000,145,1
20260618_165904_542151,20260618_165904_542151-164-02,164,2,1781776746546373800,145,1
20260618_165904_542151,20260618_165904_542151-165-01,165,1,1781776746551963500,144,1
20260618_165904_542151,20260618_165904_542151-165-02,165,2,1781776746557776900,144,1
20260618_165904_542151,20260618_165904_542151-166-01,166,1,1781776746563341300,145,1
20260618_165904_542151,20260618_165904_542151-166-02,166,2,1781776746569013900,145,1
20260618_165904_542151,20260618_165904_542151-167-01,167,1,1781776746574864400,145,1
20260618_165904_542151,20260618_165904_542151-167-02,167,2,1781776746580599900,145,1
20260618_165904_542151,20260618_165904_542151-168-01,168,1,1781776746587522500,145,1
20260618_165904_542151,20260618_165904_542151-168-02,168,2,1781776746593618500,145,1
20260618_165904_542151,20260618_165904_542151-169-01,169,1,1781776746599629600,144,1
20260618_165904_542151,20260618_165904_542151-169-02,169,2,1781776746605172400,145,1
20260618_165904_542151,20260618_165904_542151-170-01,170,1,1781776746610784000,145,1
20260618_165904_542151,20260618_165904_542151-170-02,170,2,1781776746616752300,145,1
20260618_165904_542151,20260618_165904_542151-171-01,171,1,1781776746622544600,144,1
20260618_165904_542151,20260618_165904_542151-171-02,171,2,1781776746628411600,144,1
20260618_165904_542151,20260618_165904_542151-172-01,172,1,1781776746634037300,144,1
20260618_165904_542151,20260618_165904_542151-172-02,172,2,1781776746639712900,145,1
20260618_165904_542151,20260618_165904_542151-173-01,173,1,1781776746645672500,144,1
20260618_165904_542151,20260618_165904_542151-173-02,173,2,1781776746651951500,142,1
20260618_165904_542151,20260618_165904_542151-174-01,174,1,1781776746658043100,145,1
20260618_165904_542151,20260618_165904_542151-174-02,174,2,1781776746663659300,145,1
20260618_165904_542151,20260618_165904_542151-175-01,175,1,1781776746669209500,142,1
